fantasy-southamerica-gamesvr-01-master-18-8099-30031,34.110.200.168:8099,fantasy-southamerica-gamesvr-01-master-18,34.95.198.193:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-18-8099-30031,34.149.132.103:8099,fantasy-southamerica-gamesvr-01-master-18,34.95.198.193:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-19-8099-30031,34.110.185.105:8099,fantasy-southamerica-gamesvr-01-master-19,35.198.16.18:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-19-8099-30031,34.102.167.249:8099,fantasy-southamerica-gamesvr-01-master-19,35.198.16.18:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-2-8099-30031,34.149.63.142:8099,fantasy-southamerica-gamesvr-01-master-2,35.199.112.92:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-2-8099-30031,34.96.85.124:8099,fantasy-southamerica-gamesvr-01-master-2,35.199.112.92:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-20-8099-30031,34.149.217.13:8099,fantasy-southamerica-gamesvr-01-master-20,35.199.96.150:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-20-8099-30031,34.107.198.64:8099,fantasy-southamerica-gamesvr-01-master-20,35.199.96.150:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-21-8099-30031,35.190.125.63:8099,fantasy-southamerica-gamesvr-01-master-21,34.95.136.32:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-21-8099-30031,34.111.202.218:8099,fantasy-southamerica-gamesvr-01-master-21,34.95.136.32:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-22-8099-30031,34.110.140.185:8099,fantasy-southamerica-gamesvr-01-master-22,35.199.90.189:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-22-8099-30031,34.110.212.141:8099,fantasy-southamerica-gamesvr-01-master-22,35.199.90.189:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-23-8099-30031,35.186.194.200:8099,fantasy-southamerica-gamesvr-01-master-23,34.95.189.7:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-23-8099-30031,34.149.173.253:8099,fantasy-southamerica-gamesvr-01-master-23,34.95.189.7:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-24-8099-30031,35.241.37.17:8099,fantasy-southamerica-gamesvr-01-master-24,34.151.239.236:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-24-8099-30031,130.211.15.132:8099,fantasy-southamerica-gamesvr-01-master-24,34.151.239.236:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-25-8099-30031,34.120.105.59:8099,fantasy-southamerica-gamesvr-01-master-25,34.95.203.74:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-25-8099-30031,34.111.202.75:8099,fantasy-southamerica-gamesvr-01-master-25,34.95.203.74:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-26-8099-30031,34.110.190.163:8099,fantasy-southamerica-gamesvr-01-master-26,34.95.198.116:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-26-8099-30031,34.120.164.125:8099,fantasy-southamerica-gamesvr-01-master-26,34.95.198.116:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-27-8099-30031,34.111.126.72:8099,fantasy-southamerica-gamesvr-01-master-27,35.247.245.164:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-27-8099-30031,34.117.49.206:8099,fantasy-southamerica-gamesvr-01-master-27,35.247.245.164:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-28-8099-30031,34.111.119.27:8099,fantasy-southamerica-gamesvr-01-master-28,35.198.23.192:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-28-8099-30031,34.117.98.137:8099,fantasy-southamerica-gamesvr-01-master-28,35.198.23.192:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-29-8099-30031,34.111.104.120:8099,fantasy-southamerica-gamesvr-01-master-29,35.247.200.224:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-29-8099-30031,34.102.197.34:8099,fantasy-southamerica-gamesvr-01-master-29,35.247.200.224:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-3-8099-30031,34.107.247.27:8099,fantasy-southamerica-gamesvr-01-master-3,34.151.255.67:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-3-8099-30031,35.186.234.246:8099,fantasy-southamerica-gamesvr-01-master-3,34.151.255.67:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-30-8099-30031,34.120.38.125:8099,fantasy-southamerica-gamesvr-01-master-30,35.247.200.235:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-30-8099-30031,34.117.26.63:8099,fantasy-southamerica-gamesvr-01-master-30,35.247.200.235:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-4-8099-30031,34.110.140.24:8099,fantasy-southamerica-gamesvr-01-master-4,35.198.27.106:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-4-8099-30031,34.117.72.127:8099,fantasy-southamerica-gamesvr-01-master-4,35.198.27.106:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-5-8099-30031,34.110.245.160:8099,fantasy-southamerica-gamesvr-01-master-5,35.198.40.56:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-5-8099-30031,35.244.191.212:8099,fantasy-southamerica-gamesvr-01-master-5,35.198.40.56:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-6-8099-30031,34.111.184.158:8099,fantasy-southamerica-gamesvr-01-master-6,35.247.205.211:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-6-8099-30031,34.107.212.10:8099,fantasy-southamerica-gamesvr-01-master-6,35.247.205.211:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-7-8099-30031,35.190.76.128:8099,fantasy-southamerica-gamesvr-01-master-7,34.151.215.81:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-7-8099-30031,34.149.208.154:8099,fantasy-southamerica-gamesvr-01-master-7,34.151.215.81:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-8-8099-30031,34.110.251.167:8099,fantasy-southamerica-gamesvr-01-master-8,34.95.169.253:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-8-8099-30031,34.96.119.52:8099,fantasy-southamerica-gamesvr-01-master-8,34.95.169.253:30031,UNHEALTHY
fantasy-southamerica-gamesvr-01-master-9-8099-30031,35.190.87.205:8099,fantasy-southamerica-gamesvr-01-master-9,35.198.15.62:30031,HEALTHY
fantasy-southamerica-gamesvr-01-master-9-8099-30031,34.160.221.2:8099,fantasy-southamerica-gamesvr-01-master-9,35.198.15.62:30031,HEALTHY
